bali3.BB30009	614	38	0.228198	0.156014	0.29687796831633656
bali3.BB40047	0	1	0.190784	0.089018	0.0
bali3.BB40040	2701	30	0.258335	0.131629	0.2070335805810529
bali3.BBS30002	786	31	0.263361	0.125412	0.9019836384032375
bali3.BBS50011	1749	36	0.219187	0.135768	0.20747456596513358
bali3.BBS12012	382	4	0.270628	0.040084	3.839441535776618
bali3.BB12036	240	7	0.318817	0.074272	2.9077380952380927
bali3.BBS20005	656	42	0.371605	0.178447	1.0042420894592194
bali3.BB30016	1270	37	0.170823	0.139924	0.21246009789317136
bali3.BBS12035	301	27	0.318069	0.039905	1.3448713216155075
bali3.BBS50002	632	13	0.180166	0.093488	0.43741885751379317
bali3.BBS50001	928	34	0.240639	0.119016	0.6650819810682875
bali3.BBS12004	293	15	0.32007	0.046956	1.8105964570128386
bali3.BB20041	0	1	0.231176	0.137039	0.0
bali3.BB20030	175	47	0.468422	0.168288	1.798424738998281
bali3.BB20011	1083	21	0.232249	0.147985	0.23616497383810486
bali3.BBS12013	760	8	0.329361	0.035738	2.7847274436090217
bali3.BBS30019	325	34	0.268299	0.123767	0.9410448375154251
bali3.BB20007	642	23	0.259837	0.086967	0.8489035006710749
bali3.BB20018	454	53	0.363547	0.105572	1.3977097626004606
bali3.BB20015	634	37	0.291138	0.133407	0.4031744678432375
bali3.BB40019	2022	10	0.277557	0.102877	0.7708759204308201
bali3.BB50004	555	9	0.364434	0.099265	2.413013013013012
bali3.BB30030	2641	62	0.19588	0.129571	0.16354937425550167
bali3.BB11008	570	4	0.10095	0.057291	2.0415204678362593
bali3.BB40037	1437	46	0.152638	0.109629	0.12049727861654858
bali3.BB40033	1020	19	0.211778	0.113329	0.6943412452700373
bali3.BB12003	92	8	0.290075	0.056127	2.6770186335403734
bali3.BBS11012	354	4	0.223793	0.016087	3.970338983050846
bali3.BB11015	354	4	0.204832	0.035179	3.5042372881355943
bali3.BBS30025	155	74	0.232188	0.125555	0.5771864661833734
bali3.BBS12043	331	34	0.325663	0.043477	1.3192023307537775
bali3.BBS11017	266	4	0.187094	0.018965	3.668546365914786
bali3.BB30010	1551	50	0.400382	0.154204	0.9473750970407511
bali3.BBS11010	246	4	0.186101	0.03742	2.8509485094850926
bali3.BB40014	794	9	0.244162	0.082409	1.4097746991323816
