bali3.BB30009	0.08469055374592833	0.228198	0.6374280352747375	0.29687796831633656
bali3.BB40047	0.0	0.190784	0.0	0.0
bali3.BB40040	0.05368382080710848	0.258335	0.8885078767214004	0.2070335805810529
bali3.BBS30002	0.2862595419847328	0.263361	1.3298727967652606	0.9019836384032375
bali3.BBS50011	0.06632361349342482	0.219187	0.6717380103510432	0.20747456596513358
bali3.BBS12012	0.9293193717277487	0.270628	2.672180000281791	3.837260034904017
bali3.BB12036	0.8291666666666667	0.318817	2.1754749928770525	2.9077380952380927
bali3.BBS20005	0.3445121951219512	0.371605	1.3885422478756317	1.0042420894592194
bali3.BB30016	0.07952755905511812	0.170823	0.527171662733068	0.21246009789317136
bali3.BBS12035	0.3521594684385382	0.318069	2.1542702289356424	1.3448713216155075
bali3.BBS50002	0.11867088607594936	0.180166	0.8926674243028402	0.43741885751379317
bali3.BBS50001	0.23599137931034483	0.240639	1.1112975338843873	0.6650819810682875
bali3.BBS12004	0.5665529010238908	0.32007	2.0087984348236363	1.8105964570128386
bali3.BB20041	0.0	0.231176	0.0	0.0
bali3.BB20030	0.48	0.468422	2.087945621109126	1.798424738998281
bali3.BB20011	0.0664819944598338	0.232249	0.877974124673679	0.23616497383810486
bali3.BBS12013	0.7460526315789474	0.329361	2.4877790784379683	2.7847274436090217
bali3.BBS30019	0.3333333333333333	0.268299	1.282181414613307	0.9364721145616985
bali3.BB20007	0.30218068535825543	0.259837	1.3332859846694414	0.8489035006710749
bali3.BB20018	0.460352422907489	0.363547	1.6528662632801934	1.3977097626004606
bali3.BB20015	0.12145110410094637	0.291138	0.8233564686069208	0.4031744678432375
bali3.BB40019	0.1734189723320158	0.277557	1.661907333271981	0.7700592885375531
bali3.BB50004	0.6666666666666666	0.364434	2.1156566226320437	2.413013013013012
bali3.BB30030	0.047330556607345704	0.19588	0.6717775289131867	0.16354937425550167
bali3.BB11008	0.856140350877193	0.10095	1.5102980008256097	2.041228070175441
bali3.BB40037	0.030619345859429367	0.152638	0.3971329574242987	0.12049727861654858
bali3.BB40033	0.23333333333333334	0.211778	1.1205712271426262	0.6943412452700373
bali3.BB12003	0.6086956521739131	0.290075	3.145683163741194	2.6770186335403734
bali3.BBS11012	0.9689265536723164	0.223793	2.156898670556073	3.970338983050846
bali3.BB11015	0.9124293785310734	0.204832	2.1034298356821486	3.5042372881355943
bali3.BBS30025	0.17419354838709677	0.232188	1.2927050635640291	0.5771864661833734
bali3.BBS12043	0.35347432024169184	0.325663	2.180870477798759	1.3192023307537775
bali3.BBS11017	0.9360902255639098	0.187094	2.2697422688817444	3.668546365914786
bali3.BB30010	0.29464861379755	0.400382	1.6084100129019916	0.9473750970407511
bali3.BBS11010	0.7967479674796748	0.186101	2.2064352856310583	2.8611111111111094
bali3.BB40014	0.4017632241813602	0.244162	1.7759336031729511	1.4097746991323816
bali3.BB11023	0.49369747899159666	0.164701	1.3389758579681572	1.3430372148859553
bali3.BB12014	0.18461538461538463	0.202204	1.5570229413111285	0.8371794871794868
bali3.BBS12040	0.9562043795620438	0.264232	3.0382583672078787	3.4875912408759135
bali3.BB11034	0.29633204633204635	0.171521	1.178576358856829	0.8868243243243223
bali3.BB40009	0.13008130081300814	0.196893	0.9142597327561598	0.40609777708621797
bali3.BB12013	0.660486674391657	0.313493	2.465036977369858	2.494371792749545
bali3.BB11032	0.2950257289879931	0.159438	1.2768771567107107	0.9629380053908347
bali3.BB50016	0.049105576990529635	0.148423	0.7345071833286198	0.22967517417349625
bali3.BBS12025	0.9020979020979021	0.274711	3.1224983466482565	4.019813519813519
bali3.BB40003	0.2854594112399643	0.294217	1.9699865413307995	1.173681507312194
bali3.BB50013	0.5452196382428941	0.34577	1.9669330028238499	1.804445119994597
bali3.BBS50010	0.3597285067873303	0.266146	1.3001649845812027	1.0089499600745264
bali3.BBS20011	0.6160714285714286	0.335867	2.020280291468162	1.8623299319727895
bali3.BBS12022	0.9418604651162791	0.373466	3.9154926915839705	4.745348837209305
bali3.BB30027	0.19230769230769232	0.247184	1.4220592873811644	0.6822267206477733
bali3.BB30029	0.15288394718554552	0.296537	1.18778614429675	0.4757514620443066
bali3.BBS20036	0.5263157894736842	0.386652	2.068347067885317	1.7424844161686277
bali3.BB40046	0.05149812734082397	0.179691	0.614012796293108	0.18032301064555709
bali3.BBS12033	0.6153846153846154	0.281417	2.0307847655803926	2.1119991119991113
bali3.BB30026	0.09293394777265745	0.225935	0.8243212703719677	0.29426096603515944
bali3.BB30005	0.12745098039215685	0.271428	0.8679500384894941	0.3284672796760609
bali3.BBS12017	0.6934046345811051	0.299496	2.44417219122072	2.6209999151175607
bali3.BB40021	0.1392931392931393	0.238503	1.5813319773801406	0.5843970893970885
bali3.BBS11009	0.8942307692307693	0.234192	2.939918587610063	3.993589743589742
bali3.BBS20017	0.6225071225071225	0.495384	2.156207905402845	2.2884701718035068
bali3.BB30024	0.061224489795918366	0.177269	0.6771215348267311	0.3009503941829188
bali3.BB20025	0.2990353697749196	0.38346	1.5458332179615846	0.9240793669696825
bali3.BB40006	0.25828729281767954	0.204367	1.2756814111558332	0.8040191852346542
bali3.BBS30015	0.41843971631205673	0.290358	1.6105869253848695	1.3010807159743338
bali3.BB30021	0.07458912768647281	0.224066	0.6580620806035133	0.2016314057296701
bali3.BB40020	0.16899374097255657	0.269106	1.2674312520268274	0.566184124640089
bali3.BB20013	0.16041979010494753	0.246817	1.047992124706544	0.5013029199685843
bali3.BB50001	0.20712277413308341	0.236241	1.0752298607355129	0.6079366909070842
bali3.BB12005	0.6066176470588235	0.306518	2.2637494059368453	2.154105392156862
bali3.BB12008	0.35939643347050754	0.24509	1.4562533575638494	1.1026520347508006
bali3.BB20005	0.3245109321058688	0.354667	1.358597584158895	0.933130983455156
bali3.BB12004	0.5172413793103449	0.314115	1.9812428462935974	1.6672936259143152
bali3.BBS11007	0.4942084942084942	0.195153	1.3164592999551177	1.3111325611325613
bali3.BBS30018	0.5535248041775457	0.419806	1.732996459964032	1.661263018965368
bali3.BBS30010	0.592436974789916	0.440042	1.872166630556282	1.9082227176584925
bali3.BBS12042	0.9242685025817556	0.215323	2.1840499044165207	3.485943775100403
bali3.BBS20021	0.4732272069464544	0.474069	2.1831909375667538	1.7255213726556866
bali3.BBS11002	0.4523809523809524	0.19164	1.8315112071202615	1.5582482993197275
bali3.BB30020	0.02205005959475566	0.206918	0.37110954015353603	0.06637540052319599
bali3.BB12030	0.6397117694155324	0.17533	1.7594423338542293	1.9236188951160942
bali3.BBS11036	0.41527001862197394	0.176581	1.2482075520839062	1.1294892258579423
bali3.BB50014	0.17597765363128492	0.29227	1.5074786958762676	0.649158800488023
bali3.BBS11001	0.9743589743589743	0.209127	2.0850376548306047	4.254273504273506
bali3.BBS30028	0.487758945386064	0.449063	1.6876252677910355	1.5172405833232343
bali3.BB40027	0.026200873362445413	0.17536	0.41084603570068007	0.09092976710334626
bali3.BBS50007	0.16166281755196305	0.194688	0.946634088165988	0.4317520013875066
bali3.BB20004	0.42231075697211157	0.368551	1.814666084055946	1.3526318966558002
bali3.BB11026	0.0740418118466899	0.107466	0.6154874153088462	0.40762402521984575
bali3.BBS11030	0.19714285714285715	0.186535	0.9908766216720417	0.5815384615384626
bali3.BB40004	0.18073089700996678	0.320719	1.2945924996242943	0.5515473072571299
bali3.BBS11035	0.7479674796747967	0.187469	2.2395610175785485	2.356097560975611
bali3.BBS12031	0.5824915824915825	0.329118	2.043202786804878	2.027048260381595
bali3.BB20010	0.5481530343007915	0.353765	1.6765021874977206	1.5791459245876478
bali3.BBS30020	0.25833333333333336	0.263127	1.1097608183097099	0.7664718614718619
bali3.BB40039	0.08139534883720931	0.282962	1.0859599139485725	0.30718063346402125
bali3.BB12024	0.8951048951048951	0.33993	2.811620827632347	4.316433566433566
bali3.BBS20012	0.4155495978552279	0.371343	1.6488794817398065	1.2455718246602971
bali3.BBS12036	0.8904109589041096	0.3332	2.161093925208932	3.1154598825831674
bali3.BBS12038	0.5217391304347826	0.29615	2.3991657967492035	1.9916494133885427
bali3.BB20008	0.04034134988363072	0.169744	0.4713692053567294	0.10564399396827766
bali3.BBS20006	0.4231974921630094	0.377186	1.9954794592376148	1.5100153666482266
bali3.BBS11013	0.627906976744186	0.143809	1.060470216226007	1.5651162790697675
